layer,head,delta_loss,delta_accuracy,seed,step
1,2,1.0668382358271629,0.2283737063407898,2,3250
1,3,0.579775543184951,0.12456744909286499,2,3250
0,0,0.32471244312182534,0.0968858003616333,2,3300
0,1,1.5030112145032035,0.31833910942077637,2,3300
0,2,0.5045593259419547,0.15570932626724243,2,3300
0,3,0.9640151140774833,0.17993080615997314,2,3300
1,0,0.6792423007573234,0.17993080615997314,2,3300
1,1,1.9901852486218559,0.42560553550720215,2,3300
1,2,1.0727796433056938,0.23183393478393555,2,3300
1,3,0.5839553949917899,0.12802767753601074,2,3300
0,0,0.32677342683928146,0.0968858003616333,2,3350
0,1,1.508853785106112,0.31833910942077637,2,3350
0,2,0.5065303364481224,0.15570932626724243,2,3350
0,3,0.9673849859918846,0.17993080615997314,2,3350
1,0,0.682327083655764,0.17993080615997314,2,3350
1,1,2.004033557483126,0.42560553550720215,2,3350
1,2,1.0787086406435265,0.23183393478393555,2,3350
1,3,0.5881348171915306,0.12802767753601074,2,3350
0,0,0.3288650532194879,0.0968858003616333,2,3400
0,1,1.5147036035486963,0.31833910942077637,2,3400
0,2,0.508474381727865,0.15570932626724243,2,3400
0,3,0.9707669933268335,0.17993080615997314,2,3400
1,0,0.6854057033488061,0.17993080615997314,2,3400
1,1,2.017944904131582,0.42560553550720215,2,3400
1,2,1.0846804101893213,0.23183393478393555,2,3400
1,3,0.5923387725779321,0.12802767753601074,2,3400
0,0,0.33099638382554986,0.0968858003616333,2,3450
0,1,1.520594884554157,0.31833910942077637,2,3450
0,2,0.5104647175467107,0.15570932626724243,2,3450
0,3,0.9740953342115972,0.17993080615997314,2,3450
1,0,0.6884345308935735,0.18339097499847412,2,3450
1,1,2.0318254725134466,0.42560553550720215,2,3450
1,2,1.0907105700171087,0.23183393478393555,2,3450
1,3,0.5965716735518072,0.1314879059791565,2,3450
0,0,0.3331668859227648,0.0968858003616333,2,3500
0,1,1.526517975877141,0.31141871213912964,2,3500
0,2,0.512419927666997,0.15570932626724243,2,3500
0,3,0.9774266367658129,0.17993080615997314,2,3500
1,0,0.6914914732678881,0.18339097499847412,2,3500
1,1,2.045761812280034,0.42560553550720215,2,3500
1,2,1.0967647915585985,0.23183393478393555,2,3500
1,3,0.6008323913320055,0.1314879059791565,2,3500
0,0,0.33537021161828307,0.09342563152313232,2,3550
0,1,1.5324693012407806,0.31141871213912964,2,3550
0,2,0.5144475388697174,0.15570932626724243,2,3550
0,3,0.9807614970377472,0.17993080615997314,2,3550
1,0,0.6945654440096405,0.18339097499847412,2,3550
1,1,2.059705524461606,0.4290657639503479,2,3550
1,2,1.1028542804888275,0.23183393478393555,2,3550
1,3,0.6051001238993194,0.1314879059791565,2,3550
0,0,0.33761358709671185,0.09342563152313232,2,3600
0,1,1.5384665176425187,0.31141871213912964,2,3600
0,2,0.5164560124430864,0.15570932626724243,2,3600
0,3,0.9840784713778703,0.17993080615997314,2,3600
1,0,0.6975990578685014,0.18339097499847412,2,3600
1,1,2.073604886249086,0.4325259327888489,2,3600
1,2,1.1089672491107194,0.23183393478393555,2,3600
1,3,0.6093804285083024,0.1314879059791565,2,3600
0,0,0.3398645610341191,0.09342563152313232,2,3650
0,1,1.5445081681737065,0.31141871213912964,2,3650
0,2,0.5185151786336064,0.15570932626724243,2,3650
0,3,0.9873603076466679,0.17993080615997314,2,3650
1,0,0.7006334752568364,0.18339097499847412,2,3650
1,1,2.0875807494649052,0.4325259327888489,2,3650
1,2,1.1150959224232793,0.23183393478393555,2,3650
1,3,0.6136935443410039,0.13494807481765747,2,3650
0,0,0.34214225940922915,0.09342563152313232,2,3700
0,1,1.5505687647364539,0.3148788809776306,2,3700
0,2,0.520583217670719,0.15570932626724243,2,3700
0,3,0.9906216316721839,0.17993080615997314,2,3700
1,0,0.703677003910343,0.18339097499847412,2,3700
1,1,2.101548975040714,0.4325259327888489,2,3700
1,2,1.1213137560389441,0.23183393478393555,2,3700
1,3,0.6180250101588172,0.13840830326080322,2,3700
0,0,0.3444725121680676,0.08996540307998657,2,3750
0,1,1.556678100985664,0.3148788809776306,2,3750
0,2,0.5226625050727307,0.15570932626724243,2,3750
0,3,0.993905588549751,0.17993080615997314,2,3750
1,0,0.7066610898200452,0.18339097499847412,2,3750
1,1,2.115595861834663,0.43598616123199463,2,3750
1,2,1.1275361026946484,0.23183393478393555,2,3750
1,3,0.6223886455718457,0.13840830326080322,2,3750
0,0,0.34684972843569994,0.09342563152313232,2,3800
0,1,1.5628180690709996,0.3148788809776306,2,3800
0,2,0.524724084943955,0.15916955471038818,2,3800
0,3,0.9971918054525304,0.17993080615997314,2,3800
1,0,0.7097038813535619,0.17993080615997314,2,3800
1,1,2.1296203323308873,0.43598616123199463,2,3800
1,2,1.1338086315099645,0.23183393478393555,2,3800
1,3,0.6267494746152806,0.13840830326080322,2,3800
0,0,0.3492458320533842,0.09342563152313232,2,3850
0,1,1.568977073517999,0.3148788809776306,2,3850
0,2,0.5268547094738096,0.16262978315353394,2,3850
0,3,1.0004035986339659,0.17993080615997314,2,3850
1,0,0.7127295292293638,0.17993080615997314,2,3850
1,1,2.143664792863092,0.44290655851364136,2,3850
1,2,1.1401251114284605,0.23183393478393555,2,3850
1,3,0.631175116387567,0.13840830326080322,2,3850
0,0,0.35167028427986224,0.09342563152313232,2,3900
0,1,1.5751834106531533,0.3148788809776306,2,3900
0,2,0.5290011954393776,0.16262978315353394,2,3900
0,3,1.0036547374811562,0.17993080615997314,2,3900
1,0,0.715754885682145,0.17993080615997314,2,3900
1,1,2.1577817392435463,0.44290655851364136,2,3900
1,2,1.1464222860422524,0.23183393478393555,2,3900
1,3,0.6355622601595314,0.13840830326080322,2,3900
0,0,0.3541370914899744,0.0968858003616333,2,3950
0,1,1.5814177380525507,0.3148788809776306,2,3950
0,2,0.5311419950448908,0.16262978315353394,2,3950
0,3,1.0068796263658442,0.17993080615997314,2,3950
1,0,0.7188021527254023,0.17993080615997314,2,3950
1,1,2.1718450175249018,0.44290655851364136,2,3950
1,2,1.1527879820787348,0.23183393478393555,2,3950
1,3,0.6399948583566584,0.13840830326080322,2,3950
0,0,0.35661307079953986,0.0968858003616333,2,4000
0,1,1.58769080145521,0.3148788809776306,2,4000
0,2,0.5333460877673133,0.16262978315353394,2,4000
0,3,1.0100989053980811,0.17993080615997314,2,4000
1,0,0.7218126962916358,0.1764705777168274,2,4000
1,1,2.185992927385996,0.44290655851364136,2,4000
1,2,1.159211010767649,0.23183393478393555,2,4000
1,3,0.6444705436961158,0.14186853170394897,2,4000
0,0,0.35911613382177165,0.10034602880477905,2,4050
0,1,1.5940365759261113,0.3148788809776306,2,4050
0,2,0.5355589953787785,0.16262978315353394,2,4050
0,3,1.0133492914565068,0.17993080615997314,2,4050
1,0,0.7248216239340763,0.1764705777168274,2,4050
1,1,2.2001451221831303,0.44982701539993286,2,4050
1,2,1.1656302181609135,0.23183393478393555,2,4050
1,3,0.6489927140601139,0.14186853170394897,2,4050
0,0,0.3616927010243671,0.10034602880477905,2,4100
0,1,1.6003953260606067,0.3148788809776306,2,4100
0,2,0.5378590268319385,0.16262978315353394,2,4100
0,3,1.016518120211913,0.17993080615997314,2,4100
1,0,0.7278852504914539,0.1764705777168274,2,4100
1,1,2.2143533271973865,0.44982701539993286,2,4100
1,2,1.1720877927964466,0.23183393478393555,2,4100
1,3,0.6535097402756946,0.14186853170394897,2,4100
0,0,0.3642585849675015,0.1038062572479248,2,4150
0,1,1.606788036814578,0.3148788809776306,2,4150
0,2,0.5401173806103543,0.16262978315353394,2,4150
0,3,1.01972484349335,0.17993080615997314,2,4150
1,0,0.7308972453984097,0.1764705777168274,2,4150
1,1,2.2284845089825467,0.44982701539993286,2,4150
1,2,1.1786196207913235,0.23183393478393555,2,4150
1,3,0.6580545282276944,0.14186853170394897,2,4150
0,0,0.36691583128776983,0.1038062572479248,2,4200
0,1,1.6131725105842634,0.3148788809776306,2,4200
0,2,0.5423254165252729,0.16262978315353394,2,4200
0,3,1.0229201111396833,0.17993080615997314,2,4200
1,0,0.733956137617497,0.1764705777168274,2,4200
1,1,2.2428586277565046,0.44982701539993286,2,4200
1,2,1.1851210388740583,0.23183393478393555,2,4200
1,3,0.6626149806579633,0.14186853170394897,2,4200
0,0,0.36957546880148584,0.10726642608642578,2,4250
0,1,1.6196199338664883,0.3148788809776306,2,4250
0,2,0.5446365158786648,0.16262978315353394,2,4250
0,3,1.0261318366756313,0.17993080615997314,2,4250
1,0,0.737005202077853,0.17993080615997314,2,4250
1,1,2.2571326177348965,0.45328718423843384,2,4250
1,2,1.19175240209006,0.23183393478393555,2,4250
1,3,0.6672366540660732,0.14186853170394897,2,4250
0,0,0.37221583009159076,0.10726642608642578,2,4300
0,1,1.6260946321526717,0.3148788809776306,2,4300
0,2,0.5469775128403853,0.16262978315353394,2,4300
0,3,1.029294900898094,0.17993080615997314,2,4300
1,0,0.740008704666252,0.18685120344161987,2,4300
1,1,2.271447353366966,0.46020764112472534,2,4300
1,2,1.1983571577111434,0.23183393478393555,2,4300
1,3,0.6718137788811873,0.14186853170394897,2,4300
0,0,0.3749418896622956,0.10726642608642578,2,4350
0,1,1.6325631183572114,0.3148788809776306,2,4350
0,2,0.5492959064431489,0.16262978315353394,2,4350
0,3,1.0324728530831635,0.17993080615997314,2,4350
1,0,0.742981378454715,0.18685120344161987,2,4350
1,1,2.285798315424472,0.46020764112472534,2,4350
1,2,1.2050013584084809,0.23183393478393555,2,4350
1,3,0.6764358920045197,0.14186853170394897,2,4350
0,0,0.3776767041044877,0.10726642608642578,2,4400
0,1,1.6390974010782884,0.3148788809776306,2,4400
0,2,0.5516862358408616,0.16262978315353394,2,4400
0,3,1.0356504406290696,0.17993080615997314,2,4400
1,0,0.7460602011042283,0.18685120344161987,2,4400
1,1,2.3001683439570115,0.46020764112472534,2,4400
1,2,1.2116758312540696,0.23183393478393555,2,4400
1,3,0.6811179603892015,0.14532870054244995,2,4400
0,0,0.3804337486035365,0.10726642608642578,2,4450
0,1,1.645656596065237,0.3148788809776306,2,4450
0,2,0.5540685757405299,0.16262978315353394,2,4450
0,3,1.0387798651463527,0.17993080615997314,2,4450
1,0,0.7490542038685817,0.18685120344161987,2,4450
1,1,2.314577470660879,0.4636678099632263,2,4450
1,2,1.2184300526387233,0.23183393478393555,2,4450
1,3,0.6858546241528529,0.14532870054244995,2,4450
0,0,0.3832554828059074,0.10726642608642578,2,4500
0,1,1.6522994648348686,0.31833910942077637,2,4500
0,2,0.5565246950518485,0.16262978315353394,2,4500
0,3,1.0420103680025932,0.17993080615997314,2,4500
1,0,0.752189756525695,0.18685120344161987,2,4500
1,1,2.3290111433398124,0.4636678099632263,2,4500
1,2,1.2251535068880912,0.23183393478393555,2,4500
1,3,0.6905571829211112,0.14532870054244995,2,4500
0,0,0.38603911768132093,0.10726642608642578,2,4550
0,1,1.6589313543909157,0.32179927825927734,2,4550
0,2,0.5589483178728187,0.16262978315353394,2,4550
0,3,1.0452381170862282,0.17993080615997314,2,4550
1,0,0.7551958955400551,0.18685120344161987,2,4550
1,1,2.3434512413614357,0.46712803840637207,2,4550
1,2,1.2320029533975685,0.23183393478393555,2,4550
1,3,0.6953244603746498,0.14532870054244995,2,4550
0,0,0.38891561782929784,0.10726642608642578,2,4600
0,1,1.665593762761091,0.32179927825927734,2,4600
0,2,0.5614500836190928,0.16262978315353394,2,4600
0,3,1.048375506764387,0.17993080615997314,2,4600
1,0,0.7582870916185129,0.18685120344161987,2,4600
1,1,2.3579979137239206,0.47058820724487305,2,4600
1,2,1.2387952998933542,0.23183393478393555,2,4600
1,3,0.7000843480882395,0.14532870054244995,2,4600
0,0,0.3917889420199572,0.11072665452957153,2,4650
0,1,1.6723329250025927,0.32179927825927734,2,4650
0,2,0.563918215434569,0.16262978315353394,2,4650
0,3,1.0515027467417895,0.17993080615997314,2,4650
1,0,0.7613123480487047,0.18685120344161987,2,4650
1,1,2.3724463407206713,0.47058820724487305,2,4650
1,2,1.245642704169768,0.23183393478393555,2,4650
1,3,0.7049168173480211,0.14532870054244995,2,4650
0,0,0.3946691162072966,0.11418682336807251,2,4700
0,1,1.679081142612631,0.3252595067024231,2,4700
0,2,0.5664806372606108,0.15916955471038818,2,4700
0,3,1.0546560890161345,0.17993080615997314,2,4700
1,0,0.7644131786310027,0.18685120344161987,2,4700
1,1,2.387061656185324,0.4740484356880188,2,4700
1,2,1.2526112205468962,0.23183393478393555,2,4700
1,3,0.7097699648820708,0.14532870054244995,2,4700
0,0,0.3976528816174323,0.11418682336807251,2,4750
0,1,1.6858679823826606,0.3252595067024231,2,4750
0,2,0.569005446905976,0.15916955471038818,2,4750
0,3,1.0578904919575507,0.17993080615997314,2,4750
1,0,0.7675014905880744,0.18685120344161987,2,4750
1,1,2.401718216414338,0.47750866413116455,2,4750
1,2,1.2595570855091864,0.23183393478393555,2,4750
1,3,0.7146901659916693,0.1487889289855957,2,4750
0,0,0.4005999786204484,0.11418682336807251,2,4800
0,1,1.6926806790179398,0.3252595067024231,2,4800
0,2,0.5715557557887223,0.15916955471038818,2,4800
0,3,1.0610191447085526,0.17993080615997314,2,4800
1,0,0.7706080300158646,0.18685120344161987,2,4800
1,1,2.4164200646227982,0.47750866413116455,2,4800
1,2,1.26646681850616,0.23183393478393555,2,4800
1,3,0.7195951563662675,0.15224915742874146,2,4800
0,0,0.4035947175761976,0.11418682336807251,2,4850
0,1,1.6994922908088483,0.3252595067024231,2,4850
0,2,0.57413359005659,0.15916955471038818,2,4850
0,3,1.0642869027396955,0.17993080615997314,2,4850
1,0,0.7736700328132429,0.18685120344161987,2,4850
1,1,2.431085184409312,0.47750866413116455,2,4850
1,2,1.273448661162547,0.23183393478393555,2,4850
1,3,0.7245143802902021,0.15224915742874146,2,4850
0,0,0.4065721993374609,0.12110728025436401,2,4900
0,1,1.7063205902504706,0.3252595067024231,2,4900
0,2,0.5768218104767584,0.15916955471038818,2,4900
0,3,1.0673796598839544,0.17993080615997314,2,4900
1,0,0.7767967646050238,0.18685120344161987,2,4900
1,1,2.445762938730695,0.4844290614128113,2,4900
1,2,1.280424303286054,0.23183393478393555,2,4900
1,3,0.7294961278366827,0.15570932626724243,2,4900
0,0,0.40963546300918097,0.12110728025436401,2,4950
0,1,1.7131795075038099,0.3252595067024231,2,4950
0,2,0.5793975379565381,0.16262978315353394,2,4950
0,3,1.0705974485972547,0.17993080615997314,2,4950
1,0,0.7799553063014173,0.18685120344161987,2,4950
1,1,2.4604492571452283,0.48788928985595703,2,4950
1,2,1.2875495340922498,0.23183393478393555,2,4950
1,3,0.7345398452380323,0.15916955471038818,2,4950
0,0,0.4126264647129574,0.12110728025436401,2,5000
0,1,1.7201523975018063,0.3252595067024231,2,5000
0,2,0.5821504191044369,0.16262978315353394,2,5000
0,3,1.0737382367733517,0.1764705777168274,2,5000
1,0,0.7829906538609066,0.19031143188476562,2,5000
1,1,2.475388784754614,0.491349458694458,2,5000
1,2,1.2946329311016598,0.23183393478393555,2,5000
1,3,0.739612062323431,0.15916955471038818,2,5000
