layer,head,delta_loss,delta_accuracy,seed,step
1,2,1.5172951516578905,0.32871973514556885,1,3250
1,3,0.554892152256798,0.12110728025436401,1,3250
0,0,0.701847520260344,0.18339097499847412,1,3300
0,1,1.4020142821354966,0.31141871213912964,1,3300
0,2,1.2234792975468736,0.26643598079681396,1,3300
0,3,1.5434682635350327,0.30103808641433716,1,3300
1,0,0.31338092365695047,0.06574392318725586,1,3300
1,1,0.6974286107106309,0.1660899519920349,1,3300
1,2,1.5241562394185166,0.32871973514556885,1,3300
1,3,0.5582073596997361,0.12110728025436401,1,3300
0,0,0.7043780016174424,0.18339097499847412,1,3350
0,1,1.407263986991893,0.31141871213912964,1,3350
0,2,1.2291876005401718,0.26643598079681396,1,3350
0,3,1.5498770403137314,0.30449825525283813,1,3350
1,0,0.3149787115326035,0.06574392318725586,1,3350
1,1,0.7031368540992844,0.1660899519920349,1,3350
1,2,1.5310393499603379,0.32871973514556885,1,3350
1,3,0.5615096019973862,0.12110728025436401,1,3350
0,0,0.7068868419519276,0.18339097499847412,1,3400
0,1,1.4125542184701771,0.31141871213912964,1,3400
0,2,1.2349012634149403,0.26643598079681396,1,3400
0,3,1.556280924974999,0.3079584836959839,1,3400
1,0,0.3165801307550282,0.06574392318725586,1,3400
1,1,0.7088746568551869,0.1660899519920349,1,3400
1,2,1.537870838343224,0.32871973514556885,1,3400
1,3,0.5648129722467274,0.12456744909286499,1,3400
0,0,0.7094190730913397,0.18339097499847412,1,3450
0,1,1.417835475431275,0.31141871213912964,1,3450
0,2,1.2406204953058477,0.2629757523536682,1,3450
0,3,1.5626703514917608,0.3079584836959839,1,3450
1,0,0.31818184398252924,0.06574392318725586,1,3450
1,1,0.7146161808832403,0.1660899519920349,1,3450
1,2,1.5446780934198614,0.3321799039840698,1,3450
1,3,0.5681318058832403,0.12456744909286499,1,3450
0,0,0.7119356816237996,0.18339097499847412,1,3500
0,1,1.4231554692214559,0.31141871213912964,1,3500
0,2,1.2463735764449666,0.2629757523536682,1,3500
0,3,1.569078010839803,0.3079584836959839,1,3500
1,0,0.31980187944827776,0.06574392318725586,1,3500
1,1,0.7203902428573201,0.16955018043518066,1,3500
1,2,1.5515058463042806,0.3321799039840698,1,3500
1,3,0.5714332287734578,0.12456744909286499,1,3500
0,0,0.7143924244046502,0.18685120344161987,1,3550
0,1,1.428430021584063,0.3148788809776306,1,3550
0,2,1.2521446354985528,0.2629757523536682,1,3550
0,3,1.5754702695012384,0.30449825525283813,1,3550
1,0,0.321400643169909,0.06574392318725586,1,3550
1,1,0.7260954983830743,0.16955018043518066,1,3550
1,2,1.5583036549687677,0.3321799039840698,1,3550
1,3,0.57478517371419,0.12456744909286499,1,3550
0,0,0.7168390141905547,0.18685120344161987,1,3600
0,1,1.4337126599730254,0.3148788809776306,1,3600
0,2,1.2579553710402251,0.2629757523536682,1,3600
0,3,1.5818954097212554,0.30449825525283813,1,3600
1,0,0.3230274604738952,0.06574392318725586,1,3600
1,1,0.7318581925810577,0.16955018043518066,1,3600
1,2,1.5650495873869659,0.3321799039840698,1,3600
1,3,0.5780972229422332,0.12456744909286499,1,3600
0,0,0.7192847028891265,0.18685120344161987,1,3650
0,1,1.439030219666165,0.3148788809776306,1,3650
0,2,1.263770987145108,0.2698962092399597,1,3650
0,3,1.5882871643225371,0.30103808641433716,1,3650
1,0,0.32463177000681753,0.06574392318725586,1,3650
1,1,0.7375795141379058,0.16955018043518066,1,3650
1,2,1.5718279377142608,0.3321799039840698,1,3650
1,3,0.5814236298720061,0.12456744909286499,1,3650
0,0,0.7217275095335935,0.18685120344161987,1,3700
0,1,1.4443854284636473,0.3148788809776306,1,3700
0,2,1.2696136427275633,0.2698962092399597,1,3700
0,3,1.594715614353845,0.30103808641433716,1,3700
1,0,0.3262581122271513,0.06920415163040161,1,3700
1,1,0.7433079076163267,0.16955018043518066,1,3700
1,2,1.578516383206079,0.3356401324272156,1,3700
1,3,0.5847150278441404,0.12802767753601074,1,3700
0,0,0.7241033768586931,0.19031143188476562,1,3750
0,1,1.4497077321939287,0.31833910942077637,1,3750
0,2,1.2754911041192827,0.2698962092399597,1,3750
0,3,1.6011367893152055,0.30449825525283813,1,3750
1,0,0.3278778350286302,0.06920415163040161,1,3750
1,1,0.7490362977914629,0.16955018043518066,1,3750
1,2,1.5852645492486772,0.33910036087036133,1,3750
1,3,0.5880156612329301,0.12456744909286499,1,3750
0,0,0.7264826826940407,0.19031143188476562,1,3800
0,1,1.4550486140142311,0.32179927825927734,1,3800
0,2,1.2813950114141335,0.26643598079681396,1,3800
0,3,1.6075302891622414,0.30449825525283813,1,3800
1,0,0.3295310668836464,0.06920415163040161,1,3800
1,1,0.7548138432393898,0.16955018043518066,1,3800
1,2,1.5919951729665627,0.3425605297088623,1,3800
1,3,0.5913650326619972,0.12456744909286499,1,3800
0,0,0.7288553596245038,0.19031143188476562,1,3850
0,1,1.4604306102501141,0.32179927825927734,1,3850
0,2,1.2873310924278485,0.26643598079681396,1,3850
0,3,1.6139503598915326,0.30449825525283813,1,3850
1,0,0.33117555386888853,0.06920415163040161,1,3850
1,1,0.7605656862961041,0.16955018043518066,1,3850
1,2,1.598737108777641,0.33910036087036133,1,3850
1,3,0.5946888209091412,0.12802767753601074,1,3850
0,0,0.7311612036619408,0.19031143188476562,1,3900
0,1,1.4657204416189415,0.32179927825927734,1,3900
0,2,1.2932290103826745,0.26643598079681396,1,3900
0,3,1.620335367003463,0.31141871213912964,1,3900
1,0,0.3328141537103875,0.06920415163040161,1,3900
1,1,0.7663349774275048,0.16955018043518066,1,3900
1,2,1.6054362323675377,0.33910036087036133,1,3900
1,3,0.5979978707227929,0.12802767753601074,1,3900
0,0,0.7334778763606664,0.1937716007232666,1,3950
0,1,1.4710736729457494,0.32179927825927734,1,3950
0,2,1.29916934746052,0.26643598079681396,1,3950
0,3,1.6267079569652196,0.3079584836959839,1,3950
1,0,0.3344583966090795,0.06920415163040161,1,3950
1,1,0.7720401145770666,0.16955018043518066,1,3950
1,2,1.6121051766231176,0.33910036087036133,1,3950
1,3,0.6013094045474645,0.12802767753601074,1,3950
0,0,0.7358010422540247,0.1937716007232666,1,4000
0,1,1.4764704119515955,0.32179927825927734,1,4000
0,2,1.305212796862179,0.2629757523536682,1,4000
0,3,1.6331129681420862,0.3079584836959839,1,4000
1,0,0.3361223351312219,0.06920415163040161,1,4000
1,1,0.7778432380509912,0.16955018043518066,1,4000
1,2,1.6188099991632043,0.33910036087036133,1,4000
1,3,0.6046106230569421,0.12802767753601074,1,4000
0,0,0.7380748563246016,0.1937716007232666,1,4050
0,1,1.4819098287061934,0.3252595067024231,1,4050
0,2,1.3112738900617842,0.2629757523536682,1,4050
0,3,1.6395682864622358,0.3079584836959839,1,4050
1,0,0.3378190272287611,0.06920415163040161,1,4050
1,1,0.7835884862379316,0.17301040887832642,1,4050
1,2,1.625568109078813,0.3425605297088623,1,4050
1,3,0.6079678111509565,0.12802767753601074,1,4050
0,0,0.7403741523103236,0.1937716007232666,1,4100
0,1,1.4873228713349818,0.3252595067024231,1,4100
0,2,1.3173299475984095,0.2629757523536682,1,4100
0,3,1.6459808989839075,0.3079584836959839,1,4100
1,0,0.33949235523505195,0.06574392318725586,1,4100
1,1,0.7893199368791102,0.17301040887832642,1,4100
1,2,1.6322585984544276,0.3425605297088623,1,4100
1,3,0.6112767502145289,0.12802767753601074,1,4100
0,0,0.7426380493225224,0.1937716007232666,1,4150
0,1,1.4927616693557866,0.3252595067024231,1,4150
0,2,1.3234209396423466,0.2629757523536682,1,4150
0,3,1.6523924448074467,0.3079584836959839,1,4150
1,0,0.3411977865280278,0.06574392318725586,1,4150
1,1,0.7951381780685551,0.17301040887832642,1,4150
1,2,1.639017162519849,0.3425605297088623,1,4150
1,3,0.6145848609985478,0.1314879059791565,1,4150
0,0,0.7448766455045188,0.1937716007232666,1,4200
0,1,1.4981830343594993,0.3252595067024231,1,4200
0,2,1.3295375332227195,0.2629757523536682,1,4200
0,3,1.65881409495978,0.3079584836959839,1,4200
1,0,0.3428764268746818,0.06574392318725586,1,4200
1,1,0.8008960112920249,0.17301040887832642,1,4200
1,2,1.6457239612927879,0.3425605297088623,1,4200
1,3,0.6178993806233848,0.1314879059791565,1,4200
0,0,0.7471129154573646,0.1937716007232666,1,4250
0,1,1.5036299085031715,0.3252595067024231,1,4250
0,2,1.335731611193296,0.2629757523536682,1,4250
0,3,1.665233359278318,0.30449825525283813,1,4250
1,0,0.3445783113847938,0.06574392318725586,1,4250
1,1,0.8066457366358009,0.17301040887832642,1,4250
1,2,1.6524071549783912,0.3425605297088623,1,4250
1,3,0.6212834572206702,0.1314879059791565,1,4250
0,0,0.7493429260957782,0.1937716007232666,1,4300
0,1,1.5091300683725422,0.3252595067024231,1,4300
0,2,1.3419236617792194,0.26643598079681396,1,4300
0,3,1.671674438070113,0.30449825525283813,1,4300
1,0,0.3463324981439655,0.06574392318725586,1,4300
1,1,0.8124298530328815,0.17301040887832642,1,4300
1,2,1.6591469722498005,0.3425605297088623,1,4300
1,3,0.6245893913019245,0.1314879059791565,1,4300
0,0,0.7515518789714406,0.1937716007232666,1,4350
0,1,1.5146620397990773,0.3252595067024231,1,4350
0,2,1.348177326244695,0.26643598079681396,1,4350
0,3,1.6781374340480397,0.30449825525283813,1,4350
1,0,0.3480712001746724,0.06574392318725586,1,4350
1,1,0.8182370191043447,0.17301040887832642,1,4350
1,2,1.6657978420680593,0.3425605297088623,1,4350
1,3,0.6279362564509938,0.1314879059791565,1,4350
0,0,0.7537769255141029,0.1937716007232666,1,4400
0,1,1.5201204595068702,0.3252595067024231,1,4400
0,2,1.3544463691214332,0.2733563780784607,1,4400
0,3,1.6845820722082863,0.30449825525283813,1,4400
1,0,0.3498246845701942,0.06574392318725586,1,4400
1,1,0.8240382251242409,0.17301040887832642,1,4400
1,2,1.6725674447516212,0.3425605297088623,1,4400
1,3,0.6313043412665138,0.1314879059791565,1,4400
0,0,0.7559763814506368,0.1937716007232666,1,4450
0,1,1.5256489540633993,0.32179927825927734,1,4450
0,2,1.3607703472671346,0.27681660652160645,1,4450
0,3,1.6910693670806722,0.30449825525283813,1,4450
1,0,0.35162136211965844,0.06574392318725586,1,4450
1,1,0.8298219467696981,0.17301040887832642,1,4450
1,2,1.6793084169921713,0.3425605297088623,1,4450
1,3,0.6346185232696371,0.1314879059791565,1,4450
0,0,0.7581246262743662,0.19031143188476562,1,4500
0,1,1.5311458474352548,0.3252595067024231,1,4500
0,2,1.367062605018873,0.27681660652160645,1,4500
0,3,1.6974805957033823,0.30449825525283813,1,4500
1,0,0.3533826833918283,0.06574392318725586,1,4500
1,1,0.8355953460886667,0.1764705777168274,1,4500
1,2,1.6859987145617197,0.34602075815200806,1,4500
1,3,0.6379464632227609,0.1314879059791565,1,4500
0,0,0.7602374055104519,0.19031143188476562,1,4550
0,1,1.53676695606282,0.31833910942077637,1,4550
0,2,1.3734535672383572,0.27681660652160645,1,4550
0,3,1.7039124467091824,0.30449825525283813,1,4550
1,0,0.3551902570443417,0.06574392318725586,1,4550
1,1,0.8414216139035489,0.1764705777168274,1,4550
1,2,1.6927300193028714,0.34602075815200806,1,4550
1,3,0.6413041450696255,0.1314879059791565,1,4550
0,0,0.7623927399863533,0.19031143188476562,1,4600
0,1,1.5422930524100593,0.31833910942077637,1,4600
0,2,1.3798607394446663,0.27681660652160645,1,4600
0,3,1.7104426429023079,0.30449825525283813,1,4600
1,0,0.3570368692626289,0.06574392318725586,1,4600
1,1,0.8472804829825691,0.17993080615997314,1,4600
1,2,1.6994851634253791,0.34602075815200806,1,4600
1,3,0.6446654007186225,0.1314879059791565,1,4600
0,0,0.7644671765219755,0.19031143188476562,1,4650
0,1,1.547893878544528,0.31833910942077637,1,4650
0,2,1.3863064018141813,0.27681660652160645,1,4650
0,3,1.7169396844756193,0.30449825525283813,1,4650
1,0,0.3588575092207975,0.06574392318725586,1,4650
1,1,0.8530994025122709,0.18339097499847412,1,4650
1,2,1.706185099209506,0.34602075815200806,1,4650
1,3,0.6479991641890592,0.1314879059791565,1,4650
0,0,0.7665711773752264,0.19031143188476562,1,4700
0,1,1.5534552468179754,0.31833910942077637,1,4700
0,2,1.392803682219892,0.2802768349647522,1,4700
0,3,1.723363174331098,0.30449825525283813,1,4700
1,0,0.36069916023006954,0.06574392318725586,1,4700
1,1,0.8588979972719244,0.18339097499847412,1,4700
1,2,1.7128559483408026,0.34602075815200806,1,4700
1,3,0.651378823649793,0.1314879059791565,1,4700
0,0,0.7686189603236926,0.19031143188476562,1,4750
0,1,1.559068698826195,0.31833910942077637,1,4750
0,2,1.3993529271510852,0.27681660652160645,1,4750
0,3,1.7298305224803698,0.30449825525283813,1,4750
1,0,0.3625501286414874,0.06920415163040161,1,4750
1,1,0.8647272776988757,0.18685120344161987,1,4750
1,2,1.7195435952571643,0.34602075815200806,1,4750
1,3,0.654713709297539,0.1314879059791565,1,4750
0,0,0.77065695037345,0.19031143188476562,1,4800
0,1,1.5647295783946902,0.31833910942077637,1,4800
0,2,1.4059065650890261,0.27681660652160645,1,4800
0,3,1.736391789812842,0.30449825525283813,1,4800
1,0,0.3644504319618136,0.07266438007354736,1,4800
1,1,0.8705372284839541,0.18685120344161987,1,4800
1,2,1.7263083528468997,0.3494809865951538,1,4800
1,3,0.6580973934123904,0.1314879059791565,1,4800
0,0,0.7727224326026771,0.19031143188476562,1,4850
0,1,1.5703690147292946,0.31833910942077637,1,4850
0,2,1.4125008678329323,0.27681660652160645,1,4850
0,3,1.7429422235381935,0.30449825525283813,1,4850
1,0,0.3663814163101051,0.07266438007354736,1,4850
1,1,0.876427838791642,0.18685120344161987,1,4850
1,2,1.7331913804900978,0.3494809865951538,1,4850
1,3,0.6614717936408852,0.1314879059791565,1,4850
0,0,0.7748842790424533,0.19031143188476562,1,4900
0,1,1.5760154679119296,0.32179927825927734,1,4900
0,2,1.4191880181133456,0.2802768349647522,1,4900
0,3,1.7494591429531283,0.30449825525283813,1,4900
1,0,0.36830880787965725,0.07266438007354736,1,4900
1,1,0.8822472050487704,0.18685120344161987,1,4900
1,2,1.7399429037868686,0.3494809865951538,1,4900
1,3,0.6648951723873324,0.1314879059791565,1,4900
0,0,0.7768885726663939,0.19031143188476562,1,4950
0,1,1.5817019576761595,0.32179927825927734,1,4950
0,2,1.4258638257715575,0.2802768349647522,1,4950
0,3,1.756033622715222,0.30449825525283813,1,4950
1,0,0.37020655820106185,0.07266438007354736,1,4950
1,1,0.8881722922060362,0.18685120344161987,1,4950
1,2,1.7467656964990965,0.3494809865951538,1,4950
1,3,0.6682806844446532,0.1314879059791565,1,4950
0,0,0.7788986689811281,0.19031143188476562,1,5000
0,1,1.5873262412314944,0.32179927825927734,1,5000
0,2,1.43261654446178,0.2837370038032532,1,5000
0,3,1.762594652867847,0.30449825525283813,1,5000
1,0,0.37218408057742636,0.07266438007354736,1,5000
1,1,0.8940086490874819,0.19031143188476562,1,5000
1,2,1.7534894473319582,0.3494809865951538,1,5000
1,3,0.6716394550567202,0.13494807481765747,1,5000
